,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Gender
5575,👌👌👌 https://t.co/lXtPEGo5IZ,0,0,0,0,0,0,0
5576,@SantorinisSun Itulah. Sekarang g zaman main 2 kaki. Mesti jelas.,0,0,0,0,0,0,0
5577,"@SantorinisSun Lucu ma FZ ini.
Bossnya dukung Jokowi, kader2nya nyinyir.
G ngerti apa kalo cara seperti ini bisa gembosin suara partainya sendiri ?? https://t.co/1lEfltmBXy",0,0,0,0,0,0,0
5578,"@johnhendrik3 Humoris, bisa bikin ketawa, seger.
Romantis mah cenderung menyek2.",0,0,0,0,0,0,0
5579,@SantorinisSun Basi banget tagarnya. https://t.co/jsbRvedbos,0,0,0,0,0,0,0
5580,"@Moch_herianto Mungkin dia ngambek, Boss nya pindah duluan g bawa dia. https://t.co/b0rtB6PKaF",0,0,0,0,0,0,0
5581,"@Jkt_Networks Seneng lihatnya ya mbak Angel..
Aku jarang jbjb, tapi berusaha ngamati apa yang disukai para sahabatku..
Terima kasih dah mau sahabatan..
🙏🙏🙏. https://t.co/j1tD2klbZv",0,0,0,0,0,0,0
5582,"Ha ha ha.. Fadli Zon dan para kader nyinyir, boss lo duluan pindah nih.. 🤣🤣🤣..

https://t.co/MiARhNQDaR",0,0,0,0,0,0,0
5583,"@Jkt_Networks @2Diredja SIA..
Izin tarik fans fanatiknya..
Mbak @dolphino_14 
Monggo... https://t.co/nPmGZ2A6SE",0,0,0,0,0,0,0
5584,@SantorinisSun Asshiaaappp... !!! https://t.co/Ya7HpChjjx,0,0,0,0,0,0,0
5585,@susipudjiastuti Sama cantiknya dan elegan.. 😎😎😎 https://t.co/MxEToKfTCn,0,0,0,0,0,0,0
5586,"Oh pastinya..
Welcome pak Ganjar, pak BTP, mas Gibran, bang Sutan Riska, bu Risma, mas Budi.. 
Negeri ini membutuhkan tenaga kalian..",0,0,0,0,0,0,0
5587,"@Pai_C1AB Haraaammm...
https://t.co/6nFN7D6lO9",0,0,0,0,0,0,0
5588,@Rahmaddipinto Itu burung Garuda.,0,0,0,0,0,0,0
5589,@Luthfi_nashrul Pagi bang Lutfi.. https://t.co/9ooBj8PXUE,0,0,0,0,0,0,0
5590,@Beta_mof Jelasss.. siapa dulu presidennya.. https://t.co/1g2urqfRae,0,0,0,0,0,0,0
5591,"@yvonetandiarak Yess..
Juga untuk keberagaman..
https://t.co/0m9KFiXwSQ",0,0,0,0,0,0,0
5592,Acieee ada kadrun ngamoookkk.. https://t.co/bQQ2SiIchs,0,0,0,0,0,0,0
5593,"@joseph_hono Selamat pagi...
Mandornya.. 😎😎😎 https://t.co/I6mlREZnHQ",0,0,0,0,0,0,0
5594,"@__wantaNKRI Setuju bang Wanta..
Cuma mereka doang yang ribet. https://t.co/2LXJpYkcUl",0,0,0,0,0,0,0
5595,"Alhamdulilah..
Drun, baca yaa, berarti lo gosah ikutan pindah. https://t.co/eHlFp1R4D2",0,0,0,0,0,0,0
5596,@Maharan96398134 Dah ada yang ngarep.. 🤣🤣🤣 https://t.co/ki1y0GhDaV,0,0,0,0,0,0,0
5597,"@lelakon_negeri Aamiin..
Selamat pagi kang Semar.. https://t.co/7dGFs22qdq",0,0,0,0,0,0,0
5598,"@tjapoenglaut Tempat ibadah yang pertama dibangun.
https://t.co/0m9KFiXwSQ",0,0,0,0,0,0,0
5599,"@cleo_mochy Lho puppy dari Mochi ??
Cute banget...",0,0,0,0,0,0,0
5600,"@AniDekick Siapa dulu dong bendahara ma mandornya.. , 😍😍 https://t.co/2DddotVaFY",0,0,0,0,0,0,0
5601,"@ayu__mantari @yogaGARISKERAS Ha ha ha, sweet mbak Ayu nih..
Bonus khusus untukmu mbak..
BTP adalah mantan terindah..
😍😍😍 https://t.co/owSpCVbtIU",0,0,0,0,0,0,0
5602,"@fanany66 Waahhh kereennn.
Pagi Boss.. https://t.co/tImnE6fb39",0,0,0,0,0,0,0
5603,"@MamakeAbien Iya Mamake..
Pagiiii https://t.co/ewzVVbdHWo",0,0,0,0,0,0,0
5604,@Luke_Bali Pagi mbak Luke.. https://t.co/H5G7DemegI,0,0,0,0,0,0,0
5605,"@yogaGARISKERAS Done.
https://t.co/DNf505yBnp",0,0,0,0,0,0,0
5606,@Bintanglumban26 Pagiii. https://t.co/6nBpw6MmTs,0,0,0,0,0,0,0
5607,"@VerenaSusilowa1 Mbak Ve, selamat pagi.. https://t.co/w5Yejgefda",0,0,0,0,0,0,0
5608,@GulaBattu Aamiin. Selamat pagi mbak Gulabattu.. https://t.co/taM7SFhDz0,0,0,0,0,0,0,0
5609,"@woda_johan Merdekaa..
Pagi bang Johan. https://t.co/eyN0GcwxF8",0,0,0,0,0,0,0
5610,@Agustin30122258 Pagi Boss.. https://t.co/zaVtSsVUwN,0,0,0,0,0,0,0
5611,"Cocok, BTP for Nusantara..
https://t.co/DNf505yBnp",0,0,0,0,0,0,0
5612,"Selamat pagi, Nusantara.. https://t.co/n4JiYd3t1Z",0,0,0,0,0,0,0
5613,"@antjuk77 @pandu25pm1 Dan juga warganya.
Aamiin.",0,0,0,0,0,0,0
5614,"@didit_71031 @anjasmara_ferry Siapa yang dimaksud tah ??
Bang Anjasmara atau Novel ??
Mesti jelas dong.",0,0,0,0,0,0,0
5615,"@SantorinisSun Ha ha ha, mereka mah sok iye tampil beda.
Tenggelamkan dah tahun nanti.
Nyusahin doang partai ini. https://t.co/S5HNHs9y3P",0,0,0,0,0,0,0
5616,"@TomsantoDr Aamiin, semangaattt.",0,0,0,0,0,0,0
5617,"@Wah76311930Asep Kenapa, apa itu tuman.. ??",0,0,0,0,0,0,0
5618,"@OpaJoe_de_Queen Setuju, opa.
Aku suka lihat cara kerjanya.
Dia istilahnya lagi digodok.
Semoga, punya sifat lebih tegas dari bapaknya. Karena aku berharap, suatu saat dia bisa memimpin negeri kita.",0,0,0,0,0,0,0
5619,"@meow_leader @lelakon_negeri Jarang lihat yang jatuh.
Mungkin gede dikit dipanen ma orang disekitarnya.",0,0,0,0,0,0,0
5620,"Kerja Gibran..

Daripada nanggepin nyinyiran, mas wali lebih fokus tangani Solo.

Penandatanganan pembangunan underpass Simpang Joglo Solo diakhir tahun 2022 untuk mendukung pembangunan jalur ganda KA Solo Balapan-Kalioso.
Mantap.

Eh ada pak Ganjar juga. 😎 https://t.co/kyFttWTTcs",0,0,0,0,0,0,0
5621,"@Luke_Bali Siang mbak Luke..
Pic yang keren. https://t.co/OvD1OK8kwF",0,0,0,0,0,0,0
5622,"@eg_nrs @arjuno_ireng01 Jika kita tenar dimedsos, apa yang kita share akan lebih banyak orang yang membaca.
Jadi lebih baik share berita baik dan tangkal hoax.
Tapi temenan mah ma siapa aja, gosah bikin sirkelan.
😁 https://t.co/4drLUsHMea",0,0,0,0,0,0,0
5623,"@SantorinisSun Aku, masih mendukung presiden Jokowi. https://t.co/SmAdnnnSmr",0,0,0,0,0,0,0
5624,"@__AnakKolong @polisi_jatim Alhamdulillah, ada sepercik harapan.
Tapi tolong amankan istri tersangka ((jika punya)) agar tak dijadikan jaminan selain materai dan permintaan maaf. https://t.co/f0nLXT6arV",0,0,0,0,0,0,0
5625,"@JudahLion188 Iya, negeri ini harus banyak bercermin..
Pagi bang Lion. https://t.co/MqBalqHOvR",0,0,0,0,0,0,0
5626,@monsterhiphoop Iyee..,0,0,0,0,0,0,0
5627,"Selamat pagi, Indonesia.. !! https://t.co/GZMjxeNLsW",0,0,0,0,0,0,0
5628,"@lelakon_negeri Sebutkan dulu 5 nama burunggg...
Ntar difolbek.. https://t.co/2X9i7EZFw4",0,0,0,0,0,0,0
5629,@Wah76311930Asep Ma ortunya dibelain malah.,0,0,0,0,0,0,0
5630,"@lelakon_negeri Sukun itu.
Di Bandung pohon sukun jadi salah satu pohon pelindung jalan.",0,0,0,0,0,0,0
5631,"Persoalan Sepele.

Anaknya nendang2 barang display, ditegur g terima malah makin songong dan berakhir dengan minta maaf..
Hadeehhh... Buk ibuk...
https://t.co/W0IuzYqFcL",0,0,0,0,0,0,0
5632,@EnyLove_1 Assalamualaikum teh Hajjah.. https://t.co/GsMSgY60xz,0,0,0,0,0,0,0
5633,@GulaBattu @GiveAwayHost Aamiin.. semoga Allah mengabulkan.,0,0,0,0,0,0,0
5634,@ibuveli Ya mbak Vel.. lo mommy yang kuat.. https://t.co/kzCsHFqHwx,0,0,0,0,0,0,0
5635,"Padahal..
https://t.co/byJi9wZLdw",0,0,0,0,0,0,0
5636,"Dikira Suhu Ternyata Cupu..
😌😌😌
https://t.co/W1GmN6WHHQ",0,0,0,0,0,0,0
5637,@Leonita_Lestari Kochengnya kesurupan reog.. https://t.co/NqR1qoXfh5,0,0,0,0,0,0,0
5638,"@FMakoenimau Silahkan, bonus.. 👌 https://t.co/WPWEaHMcHt",0,0,0,0,0,0,0
5639,"@maman1965 Ilmu padi bisa diterapkan g yaa..

Semakin tinggi ilmu seseorang, maka dia seharusnya makin humble.
Tapi coba kita tanya ma pengusaha muda. Monsta.
@monsterhiphoop 

Kalo lo rekrut pegawai baru, skill atau attitude dulu ??
Tolong jangan terpengaruh..",0,0,0,0,0,0,0
5640,@rangSundatea @putra_bangsa81 Makasih infonya..,0,0,0,0,0,0,0
5641,"@parlin1305 @hansssolo Izin menjawab..
Ada 7 gubernur akan habis masa jabatannya tahun ini.
Yaa kalo banyak yang di up DKI, karena masih ibukota dan gubernurnya rada nyeleneh.
https://t.co/THfVq2WX2U",0,0,0,0,0,0,0
5642,"Mudah ternyata ngecek jadwal vaksin booster..

 https://t.co/TD1trQN8r4",0,0,0,0,0,0,0
5643,@utowirdow Aamiin.. siang Boss.. https://t.co/zpGzJZ4ila,0,0,0,0,0,0,0
5644,@internakaryacv @SekarJayanti07 Semangaattt.. dah dapet ??,0,0,0,0,0,0,0
5645,@internakaryacv @SekarJayanti07 Elegan..,0,0,0,0,0,0,0
5646,@BorneoWolf @wiwiedsuharyadi @NonaMaya222 @timmymalachi @noe_roelz Aamiin.,0,0,0,0,0,0,0
5647,"@rangSundatea @putra_bangsa81 Tetehnya mungkin tau ?? asli g kebayang seperti apa itu pohon cariang.
Mirip talas katanya dan itu yang segede telunjuk dipic itu apa sih.. calon bungakah ??",0,0,0,0,0,0,0
5648,"@seroja_merah Iya, pagiii.. https://t.co/X094hng4Pr",0,0,0,0,0,0,0
5649,"@ferrykoto Udah mulai..
Semoga kita baik2 saja.
Jaga stamina, tetap prokes. https://t.co/ph9NfPkAmR",0,0,0,0,0,0,0
5650,"Pak Basuki..

Berikan aku segelas kupi..
Maka akan kubangun negeri ini..
((Itu pak Jokowi mesem dipinggiran.. 😁))

Selamat pagi, kawan.
Nikmati waktumu bersama keluarga.. https://t.co/7T5pVr7Iqy",0,0,0,0,0,0,0
5651,"@VerenaSusilowa1 Selamat pagi mbak Ve..
Selamat beribadah.. https://t.co/iVZSXLGW7f",0,0,0,0,0,0,0
5652,@stevy_mende @TeyengCekap Pagi mbak Stevy.. https://t.co/PabFN7xaFh,0,0,0,0,0,0,0
5653,@Sweesal_ Bo adalah anabul kesayangan. https://t.co/3mJ3yebIUl,0,0,0,0,0,0,0
5654,"@putra_bangsa81 Pohonnya seperti apa, kang..
Tolong share yak.. https://t.co/mTsYYFGee2",0,0,0,0,0,0,0
5655,"@putra_bangsa81 Apa itu kang ??
Scroll namanya cariang.
Seperti apa pohonnya ??
Kan di Bandung juga ada nama daerah dungus cariang, bisa jadi terilhami cariang ini.
Tadi nyari di google seperti ini.
Benarkah ?? https://t.co/E4ElYQDnKP",0,0,0,0,0,0,0
5656,"Happy weekend Indonesia..
Enjoy your time.. https://t.co/UNtstVbTaf",0,0,0,0,0,0,0
5657,"@Tmpaijo Mana nih yang belain tukang tendang sajen ??
Ngarti g mereka yaa. ??",0,0,0,0,0,0,0
5658,"@AriantaSyah Mereka bahkan mungkin lebih fasih, tapi sekali lagi, demi ambisi mereka rela memelintir ayat.",0,0,0,0,0,0,0
5659,"@SantorinisSun Ngerik malah mas.
Islam di India termasuk mino.
G kebayang kalo Hindu di India diem2 ""isengin"" umat Islam di sana.
Ini yang g dipikirin si bahlul ma orang2 yang ngebelanya.",0,0,0,0,0,0,0
5660,"Anjayy .. 
Kegoblokan di Indonesia mendunia..
😖😖😖",0,0,0,0,0,0,0
5661,@KKampul https://t.co/qQbvrVbTag,0,0,0,0,0,0,0
5662,"@henrysubiakto Ngobrolin politik, agama ditwitter itu ngegass dulu, mikirnya belakangan.. https://t.co/7ve6tyzaqp",0,0,0,0,0,0,0
5663,@MrsRachelIn @__AnakKolong @ListyoSigitP @DivHumas_Polri Istrinya langsung siap2 jadi jaminan. https://t.co/f2JeDOcl3q,0,0,0,0,0,0,0
5664,?????,0,0,0,0,0,0,0
5665,"@SantorinisSun Logika mabok.
Masa pak Jokowi jadi turun kelas ??
Jadi wapres ??
Sementara yang dulu jadi menteri pak Jokowi dicalonkan jadi presiden. https://t.co/lmWOws159O",0,0,0,0,0,0,0
5666,"Babe Aldo..
Taaadddaaa..
Prank ala Dildo 🤣🤣 https://t.co/3uGhgScZ7Y",0,0,0,0,0,0,0
5667,"@__AnakKolong @MUIPusat Islam dulu masuk ke Indonesia secara damai.
Menyebar melalui budaya setempat.
https://t.co/iOnKZqKhxs",0,0,0,0,0,0,0
5668,@himawan1978 @SantorinisSun Kurang tau yaa.. 🙏,0,0,0,0,0,0,0
5669,"@Hapriyandi1 Alquran itu cuma satu..
Rahmatan Lil alamin..
Yang disombongkan adalah nafsu.",0,0,0,0,0,0,0
5670,@Wah76311930Asep Itu halal darahnya diminum..,0,0,0,0,0,0,0
5671,@SantorinisSun Covid adalah seleksi alam. https://t.co/QG0uUPx2Ua,0,0,0,0,0,0,0
5672,"@susipudjiastuti @C_AjiMahameru52 Wah ada balon2nya..
Selamat berulang tahun Bu Susi..

Panjang umur, sehat dan sukses. 
Terima kasih telah menjadi Ibu Ikan Indonesia.

Dan jaya terus Susi Air.
Tol udara di Indonesia..

https://t.co/wNrsEBCV1K",0,0,0,0,0,0,0
5673,"@OmDickyajah Tuan rumah g ada akhlak.
Dia ngumpet, eh tamunya dibiarin.",0,0,0,0,0,0,0
5674,G nanya.. !!!,0,0,0,0,0,0,0
5675,"@Ratmokoblackco1 Iya, bendungan nya juga bagus, bisa jadi spot selfie juga..
Kenaliiinn, ini mandornya..
😎😎😎 https://t.co/f0K8xxsJkZ",0,0,0,0,0,0,0
5676,@ewink_tie Pagii mbak Yanti.. https://t.co/ofXRWNRTuO,0,0,0,0,0,0,0
5677,@welasasih78wa Pagi mbak Welas.. https://t.co/ykGIDFruXO,0,0,0,0,0,0,0
5678,@__wantaNKRI Pagi bang Wanta.. https://t.co/Hh5GVDNve7,0,0,0,0,0,0,0
5679,"@Wah76311930Asep Sorry, kita bukan drakula.",0,0,0,0,0,0,0
5680,"@MamakeAbien Aamiin..
Mamake juga sehat yaa.",0,0,0,0,0,0,0
5681,"@SantorinisSun Siapa dong bapaknya.

Oh iya mas Santo, ada gebrakan anyar mas wali.
Mengganti nama RSUD Ngipang, Solo jadi RSUD Fatmawati Soekarno.

Alasannya simpel, karena udah ada RSUD bung Karno di Semanggi, jadi biar komplit.

Keren dan romantis
https://t.co/iWgqTrsiQn",0,0,0,0,0,0,0
5682,"@Wah76311930Asep G mau laporin mas wali nya.
Mending kerja katanya.",0,0,0,0,0,0,0
5683,"@SantorinisSun Nama babe Aldo mah aku ingetnya yang dicariin peserta demo 212 pas keabisan logistik.
Orang yang sama g sih ??",0,0,0,0,0,0,0
5684,"Air Tuba Dibalas Air Susu.
Ubedilah, semoga bapak dapat mengambil pelajaran. 👌 https://t.co/f6HTz0uOeG",0,0,0,0,0,0,0
5685,"Jadi Paham..

Bagaimana seorang muslim bersikap kepada saudaranya yang non muslim menurut Alquran.

 https://t.co/vfnEHcTi14",0,0,0,0,0,0,0
5686,"Ingatlah kawan..

Kamu kan kuat saat berpegang kepadaNya.
Dan kamupun aman saat bersamaNya.
Serta kamu menang saat mengandalkanNya..

Karena kasihNya kepadamu. https://t.co/I8j7KW0QqV",0,0,0,0,0,0,0
5687,"@OmDickyajah Aamiin..
Bang Dicky juga..
Pagiiii https://t.co/Rg6PdxJtWH",0,0,0,0,0,0,0
5688,"@markenyot6 @jokowi Aamiin.. selamat pagi..
Pak Jokowi dan ibu juga ada pak Bas. https://t.co/Ok230tf2ot",0,0,0,0,0,0,0
5689,"@__AnakKolong Hablum minAllah Hablum Minannas..
Bersujud kepadaNya tanpa melupakan kemanusiaan.. https://t.co/SrpTBi5x4b",0,0,0,0,0,0,0
5690,"Rakyat mah sederhana..
Urusan perut.

Untuk itu presiden Jokowi membangun banyaaakkk bendungan...
Mengairi sawah, minum dan mungkin sedikit rekreasi.
Petani makmur, sejahtera merata di seluruh Indonesia.

Pagiiii.
 https://t.co/JFiAJOWEgE",0,0,0,0,0,0,0
5691,"@Sigitz49425921 @__AnakKolong @ListyoSigitP @DivHumas_Polri @MprAldo G gitu juga caranya kali.
Memprovokasi warga.
G inget apa baru beberapa bulan lalu, Indonesia tsunami kematian akibat covid.
Dan sekarang pura2 lupa.
Tapi sekali lagi kita
#TerserahPolisi https://t.co/Af0TOlG9UO",0,0,0,0,0,0,0
5692,@gibran_tweet Ditanya mas Wali tuh @p023456 https://t.co/D52VZEkSEV,0,0,0,0,0,0,0
5693,"@__AnakKolong @ListyoSigitP @DivHumas_Polri Ini katanya Aldo berani ditangkap dan dihukum seumur hidup..
Tapi sekali lagi, yaa #TerserahPolisi 

https://t.co/uBpwMBEjLW",0,0,0,0,0,0,0
5694,"@kadal_boyo Terancam hukuman 10 tahun penjara atau denda 1M.
Tapi, setara kah dengan koyaknya keBhinnekaan ??",0,0,0,0,0,0,0
5695,"@__AnakKolong Banyak pulici yang baik, seperti pulici2 ini yang tak lelah mensukseskan program pemerintah tapi tertutup oleh banyaknya oknum pulici dan kekurangtegasan pulici.

Sekarang mah kita hanya bisa melihat dan #TerserahPolisi

https://t.co/H5lzCTNmDc",0,0,0,0,0,0,0
5696,"@ListyoSigitP Bomat pak..
Tingkat kepercayaan kami dah turun drastis ketika materai jadi alat penyelesaian kasus..
Sekarang mah #TerserahPolisi https://t.co/4maUIheyV7",0,0,0,0,0,0,0
5697,"@senncoin @MorinBlue14 HBD mbak Blue..
Panjang umur, sehat dan bahagia.. Aamiin. https://t.co/XSQv4xvgoY",0,0,0,0,0,0,0
5698,"@reds_ynwa99 @SantorinisSun Maksimal 10 tahun penjara atau denda 1 M.

https://t.co/83ifR4me5X",0,0,0,0,0,0,0
5699,"@monsterhiphoop Udah atuh, aku yang dimaki, kamu yang kesel.
Biarin aja, toh yang jelek hatinya. https://t.co/Y4Qx2KM5mg",0,0,0,0,0,0,0
5700,@monsterhiphoop Ditag orangnya g ?? https://t.co/Vinvj4uqKI,0,0,0,0,0,0,0
5701,@__AnakKolong Ketika kami terbiasa melihat materai untuk penyelesaian kasus.. #TerserahPolisi https://t.co/onpoyfm1OC,0,0,0,0,0,0,0
5702,"@__AnakKolong Ada pulici yang baik, tapi untuk kasus intoleransi bla bla bla yaaa #TerserahPolisi https://t.co/fmAvVCTgbQ",0,0,0,0,0,0,0
5703,@monsterhiphoop Gempa..,0,0,0,0,0,0,0
5704,@benedictus82 Bumil gimana ??,0,0,0,0,0,0,0
5705,@benedictus82 G kerasa.. https://t.co/LDRc5dpUBX,0,0,0,0,0,0,0
5706,"@__AnakKolong Kami lelah pak..
#TerserahPolisi https://t.co/qP6uxpSuBq",0,0,0,0,0,0,0
5707,"@SantorinisSun Udah jadi tersangka..
Minta maaf dan belum ada surat pake materai.
#TerserahPolisi
https://t.co/iYd8G2grX2",0,0,0,0,0,0,0
5708,"Selembar materai bukan alat untuk menggugurkan pelanggaran hukum.
#TerserahPolisi https://t.co/aeBk2Hvjxt",0,0,0,0,0,0,0
5709,"Ehe ada bu Iriana juga..
Lihat tangannya, sopan banget n tatapan matanya dong ke pak Jokowi..
Jomblo gosah baper.😄 https://t.co/Ez58Zhpqwd",0,0,0,0,0,0,0
5710,"@OmDickyajah Bisa ae..
Pagi bang Dicky.. https://t.co/HfCtEnSkaz",0,0,0,0,0,0,0
5711,"Presiden kita, Jokowi dan menteri kebanggaan..
Sama2 gahar, sama2 pekerja keras. 😎 https://t.co/dm11F9jy3X",0,0,0,0,0,0,0
5712,"Jika seorang ibu membawa sang anak dalam perut selama sembilan bulan sepuluh hari, maka seorang ayah memikul keinginan anaknya dalam kepala seumur hidupnya.

Kawan, sudahkah bertemu dan mendoakan orang tua di hari ini ??
Selamat pagi. https://t.co/F6bnX7l6EE",0,0,0,0,0,0,0
5713,@Dee_01984 Bwa ha ha ha ha.. https://t.co/stxKiTtncS,0,0,0,0,0,0,0
5714,"@Fajridinzen1 @SantorinisSun Akan ada minyak goreng murah, gan.
Operasi pasar.
https://t.co/q0Gp1vREzD",0,0,0,0,0,0,0
5715,@JinNonik @ProfOnline_id @Sentjoko Suamimu cakep g kemarin ??,0,0,0,0,0,0,0
5716,"@entis_empire @yurikoimoet1 Logikalah.
G mungkin dong pulici pake bahasa Mandarin ke daerah Dayak.
Ya pake bahasa Dayak.
Maksudnya agar pesan yang disampaikan mudah dimengerti.",0,0,0,0,0,0,0
5717,"@entis_empire Tergantung daerahnya.
Bahasa yang digunakan adalah bahasa daerah tersebut.",0,0,0,0,0,0,0
5718,@Barna_byo Top Gan.. 👍,0,0,0,0,0,0,0
5719,"@monsterhiphoop G kenallll... 😝
Tapi aku dah bisa yaa dikit2 bahasa Jawa ?? https://t.co/N9YSTRDhrc",0,0,0,0,0,0,0
5720,"@monsterhiphoop Kamu maahhh nakal.
Baru aja aku pake cuk sekali, langsung disleding.. https://t.co/UbuiPOboWk",0,0,0,0,0,0,0
5721,"Ha ha ha..
Ngeles, basi.. 
Bye. https://t.co/G3ZIU8HGqR",0,0,0,0,0,0,0
5722,"@ErSatArema021 Baca..
https://t.co/weCi32P5Gw",0,0,0,0,0,0,0
5723,"Astagaaa...
Itu aku udah ngasi perbandingan dengan aparat di Surabaya, menggunakan 3 bahasa sekaligus dan lo masih ngeyel belain temen lo yang jelas2 narasinya provokasi ??
Shame on you.. https://t.co/OKlLGhfZa2",0,0,0,0,0,0,0
5724,"@entis_empire @yurikoimoet1 Mereka yang berbahasa, kenapa lo yang ribet ??
Baca biar ngerti.
https://t.co/weCi32P5Gw",0,0,0,0,0,0,0
5725,"Merantau, beranak pinak dan telah resmi menjadi WNI. Diakui negara.
Di Jawa, g semua ngerti bahasa Jawa.
Kami di Jabar g ngerti tuh.

Itu makanya pulici menggunakan bahasa setempat agar pesannya sampai.
https://t.co/weCi32P5Gw",0,0,0,0,0,0,0
5726,"Culek matamu..
Bahasa yang biasa dipakai warga, itu yang digunakan.
Apa warga Singkawang mengerti bahasa Arab ??
https://t.co/weCi32P5Gw",0,0,0,0,0,0,0
5727,"@OmDickyajah @HanjenifD 4 aja.
Masih ada pulici yang baik..",0,0,0,0,0,0,0
5728,@Jaemcityx123 @Pelangi32224458 Semangaattt yaa..,0,0,0,0,0,0,0
5729,"Ada aksi, ada reaksi.",0,0,0,0,0,0,0
5730,@Birunov_al @Jasminee__0122 Kira2 udah ada yang punya belum ya mbak Jasmine ini ?? https://t.co/iFOIQ1n2Uf,0,0,0,0,0,0,0
5731,"@TheFaredan @IrsalmanSir Sebagian orang tua tak paham bahasa Indonesia, jadi menggunakan bahasa daerah agar lebih mudah dipahami.",0,0,0,0,0,0,0
5732,"@benedhicts @LUCUSEKALIINI Yess..
https://t.co/hNi9JuxwsI",0,0,0,0,0,0,0
5733,Emang kenapa ??,0,0,0,0,0,0,0
5734,@Jasminee__0122 Cantik. https://t.co/2vzHGq6kcI,0,0,0,0,0,0,0
5735,"@AyamSegar3 @KatolikG Bonekanya aja dah..
Susternya punya mas gondrong. https://t.co/uBAQKeswAH",0,0,0,0,0,0,0
5736,"Bandaranya aja keren..
Di era Jokowi gitu lho..
Kadrun juga bolee make kok.. 

 https://t.co/RLWDWCBCT7",0,0,0,0,0,0,0
5737,"@IrsalmanSir Namanya aja Singkawang..
Jelas dari kata mana.
https://t.co/wLUPKflus1",0,0,0,0,0,0,0
5738,@SantorinisSun @dewi_darmawati Celananya nanti trending geura. https://t.co/WIX7m02wMN,0,0,0,0,0,0,0
5739,"Presiden kita, Luurr.. Gauull
Siap2 jajal Mandalika lagi..
Dimotornya ada gambar keris.
🤭 https://t.co/e6PWp00fvS",0,0,0,0,0,0,0
5740,"@monsterhiphoop Kader Demokrat 
https://t.co/rD5u6y3a8e",0,0,0,0,0,0,0
5741,@UtamaWibawa https://t.co/PbzUKoMd50,0,0,0,0,0,0,0
5742,"@SantorinisSun Punten.. kayak hafal ada beberapa ditwitter..
Pastor @PostinusGul 
Its that you ??",0,0,0,0,0,0,0
5743,@IneemIjaaH Bumbu rujak Ciherang menggunakan honje.,0,0,0,0,0,0,0
5744,"Hmm..
Sekedar opini atau pernah lihat sendiri ??",0,0,0,0,0,0,0
5745,"syuh syuh pegi gih kesana, bela..
Gosah koar2 di sini.
Oh ya, Borobudur dulu siapa ya yang ngebom ??",0,0,0,0,0,0,0
5746,"Berhadapan dengan hukum, Nyai lebih bernyali.
Valid dan no debat. https://t.co/5aZskkhdZg",0,0,0,0,0,0,0
5747,@UmyHisyam Selamat pagi kang Hisyam.. https://t.co/foaZQ9o4sB,0,0,0,0,0,0,0
5748,@SoeryaRoyce Nice info. Thx 🙏,0,0,0,0,0,0,0
5749,"@__MV_llestari__ RIP..
Turut berdukacita mbak.",0,0,0,0,0,0,0
5750,"@Sweesal_ Al Fatihah..
Ibu udah g ada ?? https://t.co/nZJTKTdzxo",0,0,0,0,0,0,0
5751,"Idiihh Ngarep, Tak U U Yee..
😝😝😝😝😝😝..

https://t.co/8cgwkllSSJ",0,0,0,0,0,0,0
5752,@axme1620 Meninggalkan bau.,0,0,0,0,0,0,0
5753,@adies___ Pagi kang Adies.. https://t.co/um9mT7cA7U,0,0,0,0,0,0,0
5754,@Bosowa27 Aamiin.. https://t.co/059Rmk4bQc,0,0,0,0,0,0,0
5755,@KakaKeyo Morning Kaka Keyo https://t.co/7tyFlh5vuS,0,0,0,0,0,0,0
5756,"@benedictus82 Aamiin.
Wilujeng enjing pakmil, Milo juga bumil n Oma. https://t.co/7ARkvJZpBq",0,0,0,0,0,0,0
5757,"@__AnakKolong @jokowi Aamiin...
Tetap bersama mendukung pemerintahan yang sah. https://t.co/H2aialV7Gf",0,0,0,0,0,0,0
5758,@VerenaSusilowa1 Selamat pagi mbak Ve. https://t.co/tpNc1WqxaK,0,0,0,0,0,0,0
5759,@bungfrankz Pagi bung Frankz.. https://t.co/Ha0Zc5b6sM,0,0,0,0,0,0,0
5760,"@Othex6 Keren..
Pagii.. https://t.co/kiT2ztHiLi",0,0,0,0,0,0,0
5761,"Biasanya umat Buddha melepas penyu, kura2, ikan atau burung.
Misalnya melepas penyu, diharapkan orang yang melepasnya dapat berumur panjang seperti penyu.
https://t.co/oYob7C9GCf",0,0,0,0,0,0,0
5762,"Fang Sheng.

Tradisi umat Buddha ini merupakan wujud cinta pada alam dan lingkungan.

Biasa dilakukan pada hari besar keagamaan atau ada nazar yang terwujud.

Tujuannya agar hewan2 itu dapat merasakan kembali kehidupan alam bebas dan bahagia.

Pagii. https://t.co/ydZuDcLxkm",0,0,0,0,0,0,0
5763,"Gorenganmu mentah, Cuk..

Bahasa China di Singkawang adalah bahasa daerah.

Bahasa China dipergunakan kepolisian agar warga di sana lebih memahami apa yang dimaksud kepolisian.

Colok matamu, sebagai perbandingan, ini di Surabaya.

 https://t.co/0uZsBF4wlu",0,0,0,0,0,0,0
5764,"@agungdipo2 Boleee, thx ya.",0,0,0,0,0,0,0
